W_TS,W_TP,W_PR,W_HU,W_WS,W_WD,W_IC,P_AQIUS,P_MAINUS,P_AQICN,P_MAINCN,WAKTU
2017-03-20T01:00:00.000Z,27,1011,78,3,240,02d,52,p2,18,p2,3/20/2017 08:35:48.094795
2017-03-20T01:00:00.000Z,27,1011,78,3,240,02d,52,p2,18,p2,3/20/2017 08:30:44.766059
2017-03-20T00:00:00.000Z,25,1010,94,4,260,50n,31,p2,11,p2,3/20/2017 07:54:02.346201
2017-03-20T00:00:00.000Z,25,1010,94,4,260,50n,31,p2,11,p2,3/20/2017 08:00:27.088587
2017-03-20T00:00:00.000Z,25,1010,94,4,260,50n,31,p2,11,p2,3/20/2017 07:33:19.083279
2017-03-20T00:00:00.000Z,25,1010,94,4,260,50n,31,p2,11,p2,3/20/2017 07:38:19.347470
2017-03-20T00:00:00.000Z,25,1010,94,4,260,50n,31,p2,11,p2,3/20/2017 07:23:18.508832
2017-03-20T00:00:00.000Z,25,1010,94,4,260,50n,31,p2,11,p2,3/20/2017 08:15:33.031905
2017-03-20T00:00:00.000Z,25,1010,94,4,260,50n,31,p2,11,p2,3/20/2017 07:43:26.408679
2017-03-20T00:00:00.000Z,25,1010,94,4,260,50n,31,p2,11,p2,3/20/2017 07:48:41.551040
2017-03-20T00:00:00.000Z,25,1010,94,4,260,50n,31,p2,11,p2,3/20/2017 08:05:27.404880
2017-03-20T00:00:00.000Z,25,1010,94,4,260,50n,31,p2,11,p2,3/20/2017 08:10:32.476021
2017-03-20T00:00:00.000Z,25,1010,94,4,260,50n,31,p2,11,p2,3/20/2017 07:28:18.754003
2017-03-19T23:00:00.000Z,25,1010,88,3,270,50n,8,p2,3,p2,3/20/2017 07:08:17.412580
2017-03-19T23:00:00.000Z,25,1010,88,3,270,50n,8,p2,3,p2,3/20/2017 07:13:17.935938
2017-03-19T23:00:00.000Z,25,1010,88,3,270,50n,8,p2,3,p2,3/20/2017 07:18:18.182753
2017-03-19T23:00:00.000Z,25,1010,88,3,270,50n,8,p2,3,p2,3/20/2017 07:03:17.166659
2017-03-19T23:00:00.000Z,25,1010,88,3,270,50n,8,p2,3,p2,3/20/2017 06:58:16.848808
2017-03-19T23:00:00.000Z,25,1010,88,3,270,50n,8,p2,3,p2,3/20/2017 06:23:14.915395
2017-03-19T23:00:00.000Z,25,1010,88,3,270,50n,8,p2,3,p2,3/20/2017 06:48:16.294592
2017-03-19T23:00:00.000Z,25,1010,88,3,270,50n,8,p2,3,p2,3/20/2017 06:43:16.048868
2017-03-19T23:00:00.000Z,25,1010,88,3,270,50n,8,p2,3,p2,3/20/2017 06:38:15.696731
2017-03-19T23:00:00.000Z,25,1010,88,3,270,50n,8,p2,3,p2,3/20/2017 06:33:15.461240
2017-03-19T23:00:00.000Z,25,1010,88,3,270,50n,8,p2,3,p2,3/20/2017 06:28:15.158972
2017-03-19T23:00:00.000Z,25,1010,88,3,270,50n,8,p2,3,p2,3/20/2017 06:53:16.605896
2017-03-19T22:00:00.000Z,26,1010,88,3,270,50n,23,p2,8,p2,3/20/2017 05:43:12.460388
2017-03-19T22:00:00.000Z,26,1010,88,3,270,50n,23,p2,8,p2,3/20/2017 05:28:11.223414
2017-03-19T22:00:00.000Z,26,1010,88,3,270,50n,23,p2,8,p2,3/20/2017 05:23:10.980979
2017-03-19T22:00:00.000Z,26,1010,88,3,270,50n,23,p2,8,p2,3/20/2017 06:13:14.344691
2017-03-19T22:00:00.000Z,26,1010,88,3,270,50n,23,p2,8,p2,3/20/2017 06:18:14.583729
2017-03-19T22:00:00.000Z,26,1010,88,3,270,50n,23,p2,8,p2,3/20/2017 06:08:13.829056
2017-03-19T22:00:00.000Z,26,1010,88,3,270,50n,23,p2,8,p2,3/20/2017 06:03:13.587172
2017-03-19T22:00:00.000Z,26,1010,88,3,270,50n,23,p2,8,p2,3/20/2017 05:58:13.261706
2017-03-19T22:00:00.000Z,26,1010,88,3,270,50n,23,p2,8,p2,3/20/2017 05:53:13.017510
2017-03-19T22:00:00.000Z,26,1010,88,3,270,50n,23,p2,8,p2,3/20/2017 05:48:12.709628
2017-03-19T22:00:00.000Z,26,1010,88,3,270,50n,23,p2,8,p2,3/20/2017 05:38:11.862760
2017-03-19T22:00:00.000Z,26,1010,88,3,270,50n,23,p2,8,p2,3/20/2017 05:33:11.609815
2017-03-19T21:00:00.000Z,26,1009,88,4,270,50n,41,p2,14,p2,3/20/2017 04:33:07.991297
2017-03-19T21:00:00.000Z,26,1009,88,4,270,50n,41,p2,14,p2,3/20/2017 04:28:07.688768
2017-03-19T21:00:00.000Z,26,1009,88,4,270,50n,41,p2,14,p2,3/20/2017 04:23:07.428559
2017-03-19T21:00:00.000Z,26,1009,88,4,270,50n,41,p2,14,p2,3/20/2017 04:38:08.244371
2017-03-19T21:00:00.000Z,26,1009,88,4,270,50n,41,p2,14,p2,3/20/2017 04:43:08.537062
2017-03-19T21:00:00.000Z,26,1009,88,4,270,50n,60,p1,62,p1,3/20/2017 05:18:10.653906
2017-03-19T21:00:00.000Z,26,1009,88,4,270,50n,60,p1,62,p1,3/20/2017 04:53:09.075050
2017-03-19T21:00:00.000Z,26,1009,88,4,270,50n,60,p1,62,p1,3/20/2017 04:58:09.313599
2017-03-19T21:00:00.000Z,26,1009,88,4,270,50n,60,p1,62,p1,3/20/2017 05:03:09.630718
2017-03-19T21:00:00.000Z,26,1009,88,4,270,50n,60,p1,62,p1,3/20/2017 05:08:09.875738
2017-03-19T21:00:00.000Z,26,1009,88,4,270,50n,60,p1,62,p1,3/20/2017 05:13:10.399216
2017-03-19T21:00:00.000Z,26,1009,88,4,270,50n,60,p1,62,p1,3/20/2017 04:48:08.774100
2017-03-19T20:00:00.000Z,26,1009,88,4,270,50n,45,p1,49,p1,3/20/2017 03:58:05.512878
2017-03-19T20:00:00.000Z,26,1009,88,4,270,50n,45,p1,49,p1,3/20/2017 04:03:05.818390
2017-03-19T20:00:00.000Z,26,1009,88,4,270,50n,45,p1,49,p1,3/20/2017 04:08:06.314089
2017-03-19T20:00:00.000Z,26,1009,88,4,270,50n,45,p1,49,p1,3/20/2017 04:13:06.831786
2017-03-19T20:00:00.000Z,26,1009,88,4,270,50n,45,p1,49,p1,3/20/2017 04:18:07.085247
2017-03-19T20:00:00.000Z,26,1009,88,4,270,50n,39,p2,14,p2,3/20/2017 03:23:03.345351
2017-03-19T20:00:00.000Z,26,1009,88,4,270,50n,39,p2,14,p2,3/20/2017 03:28:03.586223
2017-03-19T20:00:00.000Z,26,1009,88,4,270,50n,39,p2,14,p2,3/20/2017 03:33:03.897512
2017-03-19T20:00:00.000Z,26,1009,88,4,270,50n,39,p2,14,p2,3/20/2017 03:38:04.241861
2017-03-19T20:00:00.000Z,26,1009,88,4,270,50n,39,p2,14,p2,3/20/2017 03:43:04.557682
2017-03-19T20:00:00.000Z,26,1009,88,4,270,50n,45,p1,49,p1,3/20/2017 03:48:04.794245
2017-03-19T20:00:00.000Z,26,1009,88,4,270,50n,45,p1,49,p1,3/20/2017 03:53:05.273488
2017-03-19T19:00:00.000Z,26,1009,88,5,250,50n,48,p2,16,p2,3/20/2017 02:22:59.558342
2017-03-19T19:00:00.000Z,26,1009,88,5,250,50n,55,p1,57,p1,3/20/2017 03:18:03.012680
2017-03-19T19:00:00.000Z,26,1009,88,5,250,50n,48,p2,16,p2,3/20/2017 02:27:59.805027
2017-03-19T19:00:00.000Z,26,1009,88,5,250,50n,55,p1,57,p1,3/20/2017 03:13:02.777535
2017-03-19T19:00:00.000Z,26,1009,88,5,250,50n,55,p1,57,p1,3/20/2017 02:58:01.689413
2017-03-19T19:00:00.000Z,26,1009,88,5,250,50n,55,p1,57,p1,3/20/2017 02:53:01.447888
2017-03-19T19:00:00.000Z,26,1009,88,5,250,50n,55,p1,57,p1,3/20/2017 02:48:00.947715
2017-03-19T19:00:00.000Z,26,1009,88,5,250,50n,48,p2,16,p2,3/20/2017 02:43:00.706740
2017-03-19T19:00:00.000Z,26,1009,88,5,250,50n,48,p2,16,p2,3/20/2017 02:38:00.378529
2017-03-19T19:00:00.000Z,26,1009,88,5,250,50n,48,p2,16,p2,3/20/2017 02:33:00.130299
2017-03-19T19:00:00.000Z,26,1009,88,5,250,50n,55,p1,57,p1,3/20/2017 03:08:02.256997
2017-03-19T19:00:00.000Z,26,1009,88,5,250,50n,55,p1,57,p1,3/20/2017 03:03:02.005247
2017-03-19T18:00:00.000Z,26,1010,88,3,260,50n,53,p2,19,p2,3/20/2017 01:42:56.140241
2017-03-19T18:00:00.000Z,26,1010,88,3,260,50n,53,p2,19,p2,3/20/2017 01:37:55.829898
2017-03-19T18:00:00.000Z,26,1010,88,3,260,50n,53,p2,19,p2,3/20/2017 01:32:55.563235
2017-03-19T18:00:00.000Z,26,1010,88,3,260,50n,53,p2,19,p2,3/20/2017 01:27:55.250215
2017-03-19T18:00:00.000Z,26,1010,88,3,260,50n,53,p2,19,p2,3/20/2017 01:22:55.012254
2017-03-19T18:00:00.000Z,26,1010,88,3,260,50n,53,p2,52,p1,3/20/2017 02:17:58.949536
2017-03-19T18:00:00.000Z,26,1010,88,3,260,50n,53,p2,52,p1,3/20/2017 02:07:58.174801
2017-03-19T18:00:00.000Z,26,1010,88,3,260,50n,53,p2,52,p1,3/20/2017 02:02:57.932072
2017-03-19T18:00:00.000Z,26,1010,88,3,260,50n,53,p2,52,p1,3/20/2017 01:47:56.388268
2017-03-19T18:00:00.000Z,26,1010,88,3,260,50n,53,p2,52,p1,3/20/2017 01:52:57.385792
2017-03-19T18:00:00.000Z,26,1010,88,3,260,50n,53,p2,52,p1,3/20/2017 01:57:57.622725
2017-03-19T18:00:00.000Z,26,1010,88,3,260,50n,53,p2,52,p1,3/20/2017 02:12:58.704333
2017-03-19T17:00:00.000Z,26,1011,88,3,260,50n,79,p2,36,p2,3/20/2017 01:17:54.431862
2017-03-19T17:00:00.000Z,26,1011,88,3,260,50n,79,p2,36,p2,3/20/2017 01:12:54.197540
2017-03-19T17:00:00.000Z,26,1011,88,3,260,50n,79,p2,36,p2,3/20/2017 01:07:53.665992
2017-03-19T17:00:00.000Z,26,1011,88,3,260,50n,79,p2,36,p2,3/20/2017 01:02:53.192091
2017-03-19T17:00:00.000Z,26,1011,88,3,260,50n,79,p2,36,p2,3/20/2017 00:57:52.893653
2017-03-19T17:00:00.000Z,26,1011,88,3,260,50n,79,p2,36,p2,3/20/2017 00:52:52.655905
2017-03-19T17:00:00.000Z,26,1011,88,3,260,50n,79,p2,36,p2,3/20/2017 00:47:52.139914
2017-03-19T17:00:00.000Z,26,1011,88,3,260,50n,79,p2,36,p2,3/20/2017 00:42:51.882502
2017-03-19T17:00:00.000Z,26,1011,88,3,260,50n,79,p2,36,p2,3/20/2017 00:37:51.586986
2017-03-19T17:00:00.000Z,26,1011,88,3,260,50n,79,p2,36,p2,3/20/2017 00:32:51.174188
2017-03-19T17:00:00.000Z,26,1011,88,3,260,50n,79,p2,36,p2,3/20/2017 00:27:50.872373
2017-03-19T17:00:00.000Z,26,1011,88,3,260,50n,79,p2,36,p2,3/20/2017 00:22:50.636902
2017-03-19T16:00:00.000Z,27,1011,83,4,260,50n,64,p2,26,p2,3/19/2017 23:57:48.849339
2017-03-19T16:00:00.000Z,27,1011,83,4,260,50n,64,p2,26,p2,3/19/2017 23:29:39.724000
2017-03-19T16:00:00.000Z,27,1011,83,4,260,50n,64,p2,26,p2,3/19/2017 23:52:48.555006
2017-03-19T16:00:00.000Z,27,1011,83,4,260,50n,64,p2,26,p2,3/20/2017 00:17:50.128362
2017-03-19T16:00:00.000Z,27,1011,83,4,260,50n,64,p2,26,p2,3/20/2017 00:12:49.888828
2017-03-19T16:00:00.000Z,27,1011,83,4,260,50n,64,p2,26,p2,3/20/2017 00:07:49.443115
2017-03-19T16:00:00.000Z,27,1011,83,4,260,50n,64,p2,26,p2,3/20/2017 00:02:49.141773
2017-03-19T16:00:00.000Z,27,1011,83,4,260,50n,64,p2,26,p2,3/19/2017 23:47:48.146252
2017-03-19T16:00:00.000Z,27,1011,83,4,260,50n,64,p2,26,p2,3/19/2017 23:40:42.075360
2017-03-19T16:00:00.000Z,27,1011,83,4,260,50n,64,p2,26,p2,3/19/2017 23:35:41.780408
2017-03-19T16:00:00.000Z,27,1011,83,4,260,50n,64,p2,26,p2,3/19/2017 23:30:41.547213
2017-03-19T16:00:00.000Z,27,1011,83,4,260,50n,64,p2,26,p2,3/19/2017 23:25:41.312405
2017-03-19T16:00:00.000Z,27,1011,83,4,260,50n,64,p2,26,p2,3/19/2017 23:20:41.013566
2017-03-19T15:00:00.000Z,27,1011,83,4,250,02n,75,p2,34,p2,3/19/2017 23:15:40.747226
